y1,y2,y3,y4,gen,race,income
100,100,80,100,1,0,45.519890082422
0,100,0,75,1,1,45.9775776437022
50,100,100,100,1,1,51.3863627947455
100,7,0,99,0,1,49.5385182246709
0,0,0,5,1,1,50.8760457862495
0,50,0,50,0,0,47.5475826160404
100,100,0,0,0,0,54.3935690056515
100,90,60,100,1,0,44.4125909060537
99,100,100,0,1,0,48.3153468344299
100,99,99,100,0,0,44.091552177502
99,95,100,98,0,0,48.3478852178788
70,50,100,50,0,0,52.946243985762
100,75,95,0,0,0,50.557515141433
95,100,50,50,0,0,49.959828464577
85,50,65,80,1,0,49.2421674662013
99,50,50,50,0,0,41.5598624884305
85,100,99,92,0,0,46.8752736864725
78,100,100,0,0,0,48.9820690330825
100,0,100,100,0,0,51.11802913219
2,1,0,0,0,0,50.810400420148
100,50,50,100,0,0,52.556322381814
0,0,100,100,1,1,49.6255056768792
0,99,90,90,0,0,48.5503441131192
50,0,100,50,0,1,52.102023260081
89,100,100,95,0,1,53.6479583640815
100,100,100,100,1,0,39.5857657947696
1,0,100,0,0,1,53.0152422359805
50,60,70,70,0,0,41.7186634257753
0,0,50,100,0,0,54.3450693893925
100,0,100,0,1,0,48.4348675604192
50,0,50,25,1,1,43.6299145122583
0,0,0,0,1,1,51.9825054559475
0,0,100,100,1,1,46.9837850048621
100,100,90,50,1,0,51.6469422612795
50,0,100,100,0,1,47.4239306838813
4,0,100,23,0,1,43.9137528129513
50,100,80,99,1,0,44.276875411171
0,90,70,100,1,0,47.3381050124123
95,0,99,0,1,1,43.5929194804339
70,0,90,90,0,0,51.569686237748
100,100,100,100,1,0,46.8244609471677
99,95,100,100,1,0,49.7818558364465
100,100,100,100,1,0,46.6273008866519
100,100,100,100,0,0,51.6122045285905
99,0,50,50,0,1,56.2631163913145
90,50,90,0,0,1,52.0739293474255
50,100,95,100,0,1,49.4899052153923
50,50,50,100,1,1,48.201847525212
100,100,68,100,1,1,51.5439768213195
100,100,0,100,0,1,52.7159815136005
99,100,50,0,1,1,42.4889976744049
25,99,99,100,1,1,45.6904055828231
100,100,100,100,0,1,45.3572935016508
99,0,23,0,1,1,42.2612265589821
0,0,1,1,1,1,44.3419170006236
50,50,1,50,1,1,46.4765413367559
100,0,0,0,0,1,47.6537050438839
100,90,100,100,0,0,46.0069231518278
0,98,85,95,1,0,47.1717738059445
0,90,75,75,0,0,51.1418862063095
50,0,95,95,1,0,46.0559570947827
75,75,99,100,0,0,49.2757041088734
90,10,50,80,0,1,52.537365280164
15,100,5,15,1,1,36.5715626454013
100,0,100,0,1,1,43.9714900636147
100,100,50,0,1,0,48.7390593744502
0,0,0,0,1,1,48.7672152910878
50,99,99,50,0,1,49.7422550196838
0,0,0,0,0,0,49.9625886803775
75,0,100,0,1,0,37.1388296802332
100,50,50,0,0,0,54.7277688143105
75,100,100,100,0,0,53.3760132724265
3,100,100,50,1,0,46.3932480015029
1,30,23,75,0,1,46.0801936714508
0,0,0,0,1,1,51.734680464809
75,90,75,100,0,1,54.0625033999955
40,100,100,100,0,0,49.8378950717732
90,50,70,50,0,1,53.4199461889605
65,50,0,0,0,0,45.1160832444984
80,90,0,0,1,0,45.0097280921446
50,0,50,0,0,0,44.7757175702481
0,99,0,0,1,0,49.0297952145081
0,1,0,100,1,0,47.452332670402
100,100,100,100,1,0,48.3379077179424
50,75,50,50,0,0,48.5807989011578
98,100,100,100,1,0,50.24433518022
85,80,80,60,0,0,50.4320737758685
50,50,80,90,1,0,50.019070679446
95,30,100,90,0,0,55.3166726623255
20,30,20,10,0,0,49.2524500188141
0,50,50,50,0,0,53.827367302327
100,100,95,90,0,0,52.4025322773795
25,10,50,100,0,0,49.0064717690795
100,99,100,100,1,0,46.267501215782
100,30,100,0,1,0,50.981478702026
100,88,97,0,1,0,51.1907008950545
0,100,0,0,1,0,49.0601303120233
90,97,98,99,0,0,48.5415050548741
90,100,0,50,0,0,55.845728577172
50,50,50,0,0,0,51.1494999575405
0,100,100,0,1,0,49.342662259159
80,50,30,50,1,0,44.9371716414841
0,0,0,0,1,0,46.8018019295155
50,50,0,50,1,0,43.539932934768
90,99,90,99,1,0,48.7505416743003
100,100,100,100,1,0,49.4808320496054
85,90,95,50,1,0,47.9563370464929
100,100,100,100,0,0,48.2105958208816
90,100,100,89,1,0,42.3446740886055
100,100,100,100,0,0,51.439798833247
90,25,70,80,0,0,53.1689635279525
75,100,100,50,0,0,51.1353924614365
0,0,0,0,1,0,44.3229710601095
90,0,70,90,0,0,52.136022984602
95,50,100,100,1,0,47.723943656248
0,80,50,75,0,0,44.0902395104034
1,99,5,100,1,0,52.163694034476
5,10,25,0,0,0,56.3118244056595
98,98,100,0,1,1,53.9704859582465
75,0,90,0,0,0,50.598679316399
50,98,90,93,0,0,55.1169542867395
25,100,10,99,0,1,49.8627247336163
100,100,0,0,1,1,46.5528069001576
25,0,100,0,1,1,47.1578587687977
20,100,19,0,0,1,50.9316512169455
50,10,1,85,0,1,53.8138042906005
30,20,100,100,0,1,52.68013943706
50,5,100,0,0,1,50.6495230747805
0,99,95,99,1,1,51.3212753762135
10,20,0,0,1,1,53.728409825246
75,100,3,20,1,1,52.112579812692
80,100,0,1,1,1,46.706215993484
50,50,50,95,0,1,48.1884624466888
50,0,100,0,0,1,49.2197503543336
0,0,50,0,1,1,42.6856111116965
100,0,100,100,0,1,46.8901836354713
1,0,100,100,1,1,46.90152525949
75,98,90,100,1,1,50.1761160208645
0,50,50,0,0,1,53.8393253175795
0,90,100,100,1,1,50.797310569701
10,100,100,100,1,1,49.3806040807157
90,100,100,0,1,1,41.0631102743404
90,50,5,79,0,1,54.96100994252
0,100,100,100,0,1,51.9345647555035
89,0,100,0,0,1,52.8068568519145
0,0,0,0,0,1,54.420899605103
100,100,100,0,1,1,50.874400790596
0,0,0,0,1,1,51.1474507198565
90,100,100,0,1,1,46.5307666572482
100,99,100,100,0,1,50.2881050653905
75,0,90,50,1,1,48.4438761100165
99,98,0,0,1,1,50.5631145085005
0,100,0,100,1,1,47.8767476314409
100,100,50,100,0,1,35.4520566602749
0,1,0,0,1,1,50.235496454281
70,50,0,0,0,1,44.5972181860625
100,0,100,100,1,1,51.5219114252545
0,100,0,0,1,1,47.5454976788783
1,100,0,0,0,1,49.6950571300133
0,100,100,0,0,1,34.3259436636908
100,0,0,100,1,1,51.0417985761695
100,0,100,0,1,1,48.0745327513402
75,50,0,75,0,1,52.598381390473
99,75,100,0,1,1,50.8525799239815
0,90,50,99,0,1,49.7353315283387
0,99,90,75,1,1,46.2692062493376
50,100,50,100,1,1,41.8294120291286
20,90,40,75,1,1,47.8220504434807
100,85,90,100,0,1,55.621712373587
80,100,100,100,1,1,50.295294641928
10,50,0,50,0,1,51.304912729344
100,95,100,0,1,1,52.392877802902
75,100,95,99,1,1,46.4566958683102
100,0,0,0,1,1,42.17509969736
0,0,0,0,1,1,50.9057141951925
70,7,0,50,1,1,43.0033619401102
100,0,75,100,1,1,51.446907468038
80,75,100,65,1,1,48.9940133002197
0,75,10,100,0,1,52.344442561438
35,80,50,50,1,1,56.9570112747485
75,90,0,0,0,1,55.195957776448
90,100,100,90,1,1,43.3744130223638
0,100,90,0,0,1,50.621610272188
0,100,100,100,0,1,51.874298433266
0,70,90,0,1,1,52.9122996736505
100,0,100,100,0,1,45.3040439631499
100,0,0,0,1,1,34.0468702157509
75,100,90,100,0,1,52.158885119229
70,0,0,100,0,1,54.1022286408465
90,50,50,50,0,1,49.8929386343427
100,99,50,100,0,1,51.219770619183
50,50,99,0,0,1,37.6710028693474
50,50,50,50,0,1,53.704766608278
1,0,0,0,1,1,52.448430679163
40,0,0,0,1,1,49.9725566825006
100,95,100,90,1,1,44.061243772658
99,50,99,50,1,1,50.905706786553
100,0,100,100,1,1,50.1117786316785
100,80,100,50,0,1,50.413303649324
99,0,90,90,0,1,51.9920674402105
0,25,0,0,1,1,45.9288490667338
100,0,100,0,1,1,49.5858830617442
90,50,60,100,0,1,42.9899394257551
90,100,99,50,1,1,47.9043440793902
100,100,0,0,0,1,30.0248700635439
100,100,100,100,0,1,52.8200007949615
30,0,90,0,1,1,48.015702324166
100,100,0,50,1,1,48.9703575649562
0,98,100,100,1,1,51.94868882101
0,0,100,11,0,1,45.5060286704472
75,100,0,40,1,1,49.8406385498537
50,0,0,0,1,1,46.832479372712
0,0,0,80,1,1,42.1432859339966
0,0,0,0,0,1,48.1413113250336
0,100,100,0,0,1,47.687930962179
2,50,90,40,0,1,52.0278492304425
85,95,95,75,0,1,57.9873976989845
99,99,99,100,1,1,46.7802630944815
50,100,50,99,0,1,52.522552331057
0,100,0,100,1,1,47.904043631862
0,50,100,0,1,1,41.4067229262011
0,95,90,95,1,1,50.701429240539
100,0,100,0,1,1,41.7062954892295
0,0,100,100,0,1,51.050045481703
99,50,80,0,0,1,48.3401162470138
75,0,100,100,0,1,50.7562317208605
45,0,0,50,0,1,52.7339465583785
99,70,90,50,0,1,51.379203585712
20,0,100,75,0,1,55.9505901501575
35,0,0,0,1,1,51.596239279361
100,100,100,100,0,1,48.8748224973326
100,100,0,70,0,1,49.8675063179931
0,1,100,0,0,1,33.1318396164762
75,75,70,0,1,1,44.0891711637283
0,50,50,0,0,1,49.8837760549956
99,100,100,100,0,1,49.6105353414296
80,50,50,0,0,1,51.3902540379665
100,100,100,100,1,1,44.2650335972356
20,0,0,0,1,1,48.8339059291883
100,0,95,100,1,1,45.9843161287582
100,0,0,100,1,1,49.1479231672996
100,99,100,100,1,1,38.2620386859585
0,0,0,80,1,1,48.3128018136853
100,20,80,90,0,1,53.431405908472
10,95,60,0,1,1,47.609934931595
50,0,0,0,1,1,47.7682060399549
0,100,0,0,0,1,50.6255746078675
65,65,50,75,0,1,49.6365790234829
50,10,100,0,0,1,51.401644385824
50,100,0,50,1,1,50.012712732544
100,0,0,0,1,1,46.0683042567152
0,0,100,0,1,1,46.7881471448305
25,95,100,100,1,1,51.995334855647
75,75,97,75,1,1,49.8097189942822
11,21,0,0,0,1,52.324769269669
0,0,0,0,1,1,43.9119763066757
30,0,100,0,0,1,53.1905137753895
100,100,0,100,1,1,37.7637550609267
0,3,0,2,1,1,40.789518983596
90,100,45,50,1,1,51.638581154001
50,100,90,0,1,1,40.4395527214998
0,0,50,100,1,1,39.5071049110369
0,0,0,0,1,1,52.3780438973605
67,75,75,0,0,1,51.231384546042
0,0,0,1,0,1,48.6382908886238
100,50,15,15,0,1,40.8656237034034
90,0,50,50,0,1,47.3352514631605
0,0,50,50,1,1,37.7805933008507
50,100,0,0,1,1,49.2747780029192
100,50,100,0,0,1,48.0843208921054
0,100,100,100,0,1,51.322665370024
75,0,0,0,0,1,52.3939854358605
100,90,100,100,0,1,49.618436226711
100,0,0,100,1,1,41.9281144335115
90,99,0,0,1,1,48.3069662317753
0,50,100,50,1,1,51.973621731812
50,50,0,50,0,1,52.6187294922155
10,100,0,0,1,1,46.2828264241343
75,50,100,100,1,1,45.3318229178964
75,65,79,0,0,1,48.763897639349
75,50,75,50,1,1,43.7259290499641
0,100,100,0,0,1,54.2503070006085
0,100,100,90,1,1,40.5664480496993
100,0,100,0,0,1,50.2788662924435
50,55,50,100,1,1,46.3207443907153
0,0,0,100,1,1,51.6245808958565
100,50,100,100,1,1,47.825950236099
100,100,100,75,1,1,52.323402148145
50,0,90,99,0,1,45.631276598702
95,90,80,99,1,1,54.31534746201
0,100,100,80,1,1,49.2677866740103
99,100,40,0,1,1,44.22460042388
100,100,100,100,1,1,49.1358831383821
0,0,0,0,0,1,47.3125643107312
70,80,50,0,0,1,36.7379272475571
0,75,90,95,0,1,50.471049749076
99,100,0,0,1,1,42.3598371571157
10,0,0,0,0,1,38.9962261913379
50,75,50,0,1,1,43.5581363770118
100,70,75,80,1,1,50.2426678679665
100,50,100,90,1,1,48.5529148315612
0,30,50,50,0,1,52.519560160185
50,0,100,100,1,1,47.9192879681726
0,0,50,0,1,1,39.6872477316482
100,100,99,50,0,1,49.3747281912973
80,50,100,90,0,1,46.252272601988
100,0,50,100,1,1,43.0265938766579
100,0,100,0,1,1,43.1737324869993
0,60,50,50,0,1,51.17599268851
100,100,75,95,1,1,48.3136901053011
0,2,0,0,0,1,50.7349041349295
100,100,0,100,0,1,44.223354733435
0,1,0,0,1,1,51.0868839034565
75,80,99,100,1,1,49.7874811147385
75,90,25,100,0,1,51.358971684079
0,0,50,0,1,1,44.1029457515116
100,0,0,0,1,1,49.628049503225
100,100,100,100,1,1,51.734300049081
50,5,0,0,0,1,46.4631594566724
100,100,100,100,0,1,57.449768465278
10,50,0,100,0,1,52.432763954595
50,0,0,100,1,1,44.8207201675551
100,100,98,95,1,1,47.1882047669533
0,100,50,100,0,1,46.7832326718253
0,0,0,0,0,1,36.6379677455463
99,0,0,0,1,1,47.3593114283734
40,96,89,80,1,1,48.5216330409672
90,100,75,100,0,1,50.999189608301
75,0,0,100,1,1,45.6256983799594
100,50,0,0,0,1,52.330605920524
99,0,0,100,1,1,50.23943592752
5,80,80,90,0,1,49.7722504829294
75,100,100,100,1,1,44.992053049335
85,80,70,70,0,1,52.95087007292
50,100,0,0,1,1,49.4560418403192
90,0,45,0,0,1,41.1121312538492
50,0,0,0,1,1,38.1838797179035
0,0,0,0,0,1,52.0239459264045
100,100,100,100,0,1,51.3242341397495
50,85,5,100,0,1,35.7158609899123
100,90,0,0,1,1,48.7043064405145
0,100,0,100,1,1,47.8388834013007
0,0,0,0,1,1,42.10696340522
0,100,100,100,0,1,47.1539424240002
50,100,2,0,0,1,53.359860474191
100,100,100,0,1,1,51.3663024092375
1,50,1,50,1,1,46.0837534640703
0,0,0,75,1,1,51.495631480643
40,100,0,50,0,1,49.1325383864315
50,100,99,0,0,1,42.1633362006498
95,100,50,0,0,1,48.9300266488696
50,100,100,50,1,1,43.5887900091806
0,0,50,65,0,1,46.1808305909702
0,95,0,0,0,1,50.8444240820785
0,0,0,0,1,1,36.5337616891161
100,100,90,90,1,1,51.293512184365
10,50,50,100,1,1,45.8425087991906
65,100,100,0,1,1,44.8465012396979
0,10,20,100,1,1,51.000211815481
6,0,50,60,0,1,45.045873355148
0,0,0,0,1,1,46.6129002701401
100,0,20,100,0,1,44.8102836209112
100,100,100,95,1,1,49.6207726645001
100,100,50,100,0,1,47.5000986265903
0,0,0,0,1,1,32.3415793436647
90,0,100,50,1,1,45.9702554205525
90,100,65,100,1,1,48.1284525915549
0,58,60,0,0,1,50.415387244674
0,0,77,100,0,1,43.1817190942903
90,90,90,50,1,1,46.2505178533843
0,100,100,100,1,1,51.2518444417615
75,10,0,100,0,1,53.0235177255655
0,100,0,0,1,1,49.8451279263752
0,100,0,0,0,1,52.47775828375
90,0,0,100,0,1,51.86777759813
50,0,0,0,1,1,48.7297775133055
0,0,0,0,1,1,46.6912104424622
5,0,10,100,0,1,48.7644530047906
100,99,50,99,1,1,46.7854617973237
50,50,25,25,1,1,50.977567390341
50,95,95,75,0,1,46.7095154776078
1,5,0,0,1,1,49.2605129887315
100,25,75,1,1,1,48.872706380334
10,0,8,0,0,1,45.6341136253285
50,100,0,0,0,1,47.5479140958033
100,0,100,100,1,1,47.2507981357299
99,0,100,0,0,1,48.3403386622417
67,60,100,0,0,1,41.8858870977658
0,0,0,50,1,1,44.6525505965705
100,0,0,0,1,1,46.6623493752541
75,0,0,50,0,1,49.4912296756741
99,0,100,0,0,1,54.0045465022435
50,85,78,50,0,1,49.3851099634292
100,50,100,100,1,1,41.5799481021172
77,75,0,0,1,1,46.6476202345545
50,50,0,50,1,1,46.3190940033197
75,100,30,70,0,1,49.3452640532127
100,80,75,95,1,1,42.5120244414069
50,50,50,30,1,1,40.0231712297949
3,0,0,0,0,1,46.4386036454948
100,50,50,50,0,1,51.7544487709205
0,100,50,95,1,1,36.2815263769241
50,10,0,100,1,1,39.1378769129255
70,100,50,100,0,1,46.7540174595701
0,100,0,100,0,1,50.1068615338515
50,50,80,50,1,1,48.363714866679
25,0,0,0,1,1,51.5610767078025
99,5,100,100,0,0,49.3241175526558
100,90,100,100,1,0,48.7315031795614
0,0,90,1,1,1,48.0354116345794
0,0,0,0,1,1,49.0891967733453
75,100,100,98,1,1,48.5801847717284
100,99,100,100,0,0,53.026915917213
0,0,0,0,1,1,50.964325237784
50,75,99,80,1,1,47.0977027727495
0,50,40,98,1,1,42.1841757802527
15,5,0,0,0,0,51.7971420428375
100,0,0,0,0,0,45.0624384754469
98,100,100,100,1,0,40.0319552516863
100,100,90,0,1,0,50.19182743081
100,100,100,100,1,1,50.640413098337
90,99,99,100,1,1,54.3324946762695
50,0,0,0,0,0,47.5925609480947
0,0,0,100,1,1,51.8333561606325
75,50,75,75,0,1,50.4780944190715
75,100,0,99,1,0,49.7999450934693
0,50,50,50,1,1,52.6822091275775
50,50,50,0,1,1,48.2976489072705
95,90,89,99,1,0,50.874273578511
100,99,100,90,0,0,56.049204901602
0,0,75,50,1,0,49.1822706600137
0,75,55,100,1,1,48.8167361652426
0,100,50,100,0,0,49.0838295295786
100,50,50,100,1,1,51.494030967745
0,100,0,100,1,0,41.5611417230639
50,100,100,0,0,1,51.70331429958
50,5,0,10,1,1,41.0545782486976
75,5,5,100,0,1,47.1546451737129
0,100,100,100,1,1,48.3638541285784
0,0,0,0,0,0,52.5725834880995
50,0,100,100,0,0,52.931460273874
10,0,25,50,1,1,54.328273906556
100,100,100,100,1,0,48.7872030927991
35,50,25,0,0,0,52.091414733856
0,25,15,10,0,0,50.998938680508
